Uniprot,Entrez_id
Q9ULR5,400961
Q9UBX1,8722
P22676,794
Q7Z3Y7,162605
P55318,3171
P06734,2208
P15622,58500
Q15208,11329
Q9Y2P7,10172
Q5T4F7,6425
O14978,10127
Q99456,3859
A0A087WZ82,100533181
Q9UKL3,9994
P10745,5949
Q05996,7783
P00739,3250
Q15743,8111
O95498,8875
Q9P2H5,57558
P55327,7163
O60258,8822
Q14517,2195
Q5U5R9,143279
Q6P4F7,9824
Q9Y605,93621
P47900,5028
Q9P283,54437
Q9NUN5,55788
Q92743,5654
A6NKT7,653489
Q9UJ71,50489
Q9UIH9,28999
A8MXD5,389207
P40123,10486
P33527,4363
Q9UNQ0,9429
P20807,825
Q96AX2,326624
Q969K3,80196
Q30KP8,613210
Q16853,8639
Q9H9L3,81875
Q9UKZ9,26577
Q9Y5Y3,11250
A2PYH4,164045
Q9H8Y5,55139
Q99729,3182
P40198,1084
P13688,634
Q6ZRI8,158763
P38571,3988
Q92729,10076
Q8WZ73,117584
Q8N7P3,53842
Q01664,7023
Q96QU8,23214
P20853,1549
P32519,1997
Q8NHU2,26074
Q2M3T9,23553
P82980,83758
P41181,359
Q9H8M9,84141
O00204,6820
P35237,5269
P24347,4320
P29122,5046
Q9HB19,59339
O00168,5348
Q99928,2567
A6PVI3,392517
P0DJD0,400966
Q9H6R3,79611
Q92824,5125
Q6WRX3,440590
O00631,6588
O94850,23109
Q9UIX4,3755
Q13207,6909
Q7Z3J3,285190
Q5VTB9,55182
Q9UMQ6,11131
O14562,56061
Q1ZYL8,113177
P78362,6733
Q70IA6,81532
P13942,1302
Q6UWE0,90678
Q9GZN2,60436
Q6NUK4,221035
Q8NHA4,81392
P05413,2170
Q14002,1087
Q16651,5652
Q8NGI9,219981
Q99666,729540
Q99666,84220
Q86VZ2,54554
Q9UJU3,7771
Q8NFX7,29091
Q5JPI3,285237
P07202,7173
P01266,7038
P41231,5029
Q9BSH4,51204
Q96GR2,23205
Q9BWH6,26015
Q6IBS0,11344
Q96FM1,93210
Q9UHJ9,27315
Q05707,7373
Q96IT1,84838
P34810,968
Q96GD0,57026
Q9NX57,55647
Q2M2Z5,55857
P52824,1609
Q9Y5Z4,23593
O95049,27134
Q9Y5P3,10742
Q6T4R5,4810
Q13304,2840
P52736,7692
P24310,1346
Q9NRY5,10827
O43374,10156
Q8IY17,10908
O75764,6920
P04554,5620
P04553,5619
Q9BXR5,81793
Q6ZV29,375775
Q6IFH4,389090
Q99487,5051
Q96JB1,1769
Q8TD57,55567
O14709,10168
Q6MZZ7,92291
P78411,10265
Q14774,3142
P57103,6547
Q9UPR5,6543
Q969S0,84912
Q9Y2D2,23443
O00154,11332
Q9BTD8,79171
Q9H0K4,81492
O14896,3664
Q08477,4051
Q8N0W3,197258
Q16827,5800
Q7RTR2,197358
Q8NG98,125958
O95264,9177
Q9BYP7,65267
Q96JQ5,51338
Q96DS6,245802
P22303,43
Q8NGF8,119765
Q8NGG7,390275
Q8N465,728294
Q9NS40,90134
Q9NYA4,9110
Q8N7E2,158506
O95972,9210
Q8N661,255043
Q6UWR7,133121
Q7RTS7,121391
Q7Z6J4,221472
Q13445,11018
Q13686,8846
Q7Z3Y8,342574
Q8N8V2,388646
Q9ULZ2,26228
Q96CS4,115509
O14639,3983
P56597,8382
Q96C86,28960
P16422,4072
Q9Y5X9,9388
P28907,952
P02489,102724652
P02489,1409
P53674,1414
P48039,4543
Q6UX82,646627
Q86WT6,140691
P01011,12
P86452,100381270
Q96I36,84987
Q86YS7,9847
Q9BWG6,100534012
Q9BWG6,79005
Q07444,3823
Q56P42,152138
Q9UKK9,11164
Q9UH03,55964
P58546,136319
Q9HCE6,55160
Q8NGN5,219869
Q8TE57,170690
Q5SY80,257044
Q9HAT1,79748
P98171,393
O15393,7113
Q9NR46,56904
Q8IZW8,84951
Q9UK53,3621
Q92764,3886
Q5NDL2,285203
P49685,2838
O76001,442186
Q9HCM9,56658
P35610,6646
Q8N335,23171
Q6ZMY9,340385
Q99571,5025
Q969W9,56937
O14657,27348
P56373,5024
Q6ZMM2,339366
Q8WVB3,284004
P43116,5732
Q9H2C5,390054
Q9Y661,9951
Q8WV44,90933
O95210,8987
O00462,4126
Q7Z4W1,51181
O95678,9119
O95273,23582
Q9C026,114088
Q96NS5,92591
P50406,3362
P31260,3206
O00237,7844
Q2M2I5,192666
D3DTV9,360205
Q96KF2,84366
Q7Z4T8,168391
Q8NDV1,256435
Q14500,3768
Q6IN84,79922
Q9UI43,29960
P61601,83988
Q7L0X0,9865
Q9NYS7,55884
Q8TAC2,126119
Q8N448,222484
Q15038,9802
Q92904,1618
Q7Z6J2,160622
Q16890,7164
P55289,1010
Q99972,4653
Q14157,9898
Q96KK3,3787
O95833,9022
Q8TD08,225689
Q9H7B4,64754
Q5SGD2,151742
Q96QI5,64711
P78381,7355
P24723,5583
A5X5Y0,285242
Q5JUK2,402381
Q68G74,431707
Q92913,2258
Q8IXY8,285755
Q9BQG2,83594
A8MX76,440854
Q9NSI5,150084
Q8TBZ2,84073
Q9UPQ4,23087
Q13621,6557
Q6KB66,144501
A7MCY6,9755
Q9H2K8,51347
Q8N3X6,254251
P28221,3352
Q5VTA0,391004
O60809,343071
Q5TCH4,284541
O95084,11098
Q9UPN3,23499
Q9UGM5,26998
Q8NGN3,390264
Q8WXK3,79754
P13056,7181
P55290,1012
Q14134,23650
Q13232,4832
Q8NH79,390260
Q8NGC9,390442
Q9NX76,54918
P35900,54474
Q8TF76,83903
Q8WWV6,83953
P11464,5669
Q06730,7581
Q9H3J6,91574
P16452,2038
P02730,6521
O43745,63928
P28838,51056
Q14973,6554
Q15166,5446
Q10588,683
Q02539,3024
Q6P9F5,135644
Q6EKJ0,389524
Q86UP8,84163
Q68DA7,342184
P43353,221
A6NFN3,146713
Q05BQ5,54799
P58170,8386
O60315,9839
O95294,8437
Q8NEU8,55198
O43490,8842
A8MUK1,728386
O94929,22885
Q9BW91,53343
Q53H12,55750
Q9BQE9,9275
Q8N149,11027
O15013,9639
Q9BRK3,54587
O60663,4010
Q96QZ7,9223
Q6XYQ8,341359
Q8N7X0,79747
P56693,6663
Q6ZSI9,147968
Q9GZT4,63826
Q9UFH2,8632
P29033,2706
P08034,2705
O94991,26050
P30740,1992
P50458,9355
Q13310,8761
Q9HB03,83401
Q9H2G2,9748
Q9NY26,27173
Q6P5W5,55630
Q7Z3T1,343171
Q8TDM0,55653
A7E2Y1,57644
Q8TE59,171019
Q8NGC7,122748
Q5JT25,347517
Q15776,7745
Q9NYY8,22868
Q14894,1428
O14718,10692
Q8TDN1,93107
Q8WXX0,56171
P78386,3891
Q96AB6,123803
Q8WYK0,134526
O43610,10251
P05813,1411
Q9BVG3,55223
Q9Y473,7728
Q8IWA5,57153
Q99909,10214
P02795,4502
Q14587,10795
Q5EG05,114769
Q15506,53340
Q86VE9,256987
Q14728,10227
Q96PQ7,51088
Q9NXL2,54848
O75019,11024
Q9UDY6,10107
P36544,1139
P36544,89832
Q9ULI4,26153
Q9HBJ8,57393
O00400,9197
Q9BZW4,53345
Q86UW8,404037
Q6NXT4,55676
O14863,7782
Q8NGT2,392309
Q6NV75,387509
Q9Y5L3,954
Q8WXX5,23234
Q96BN6,317662
P41161,2119
O00767,6319
Q96KR1,51663
O76036,9437
P36776,9361
Q9BZZ2,6614
P47804,5995
P52738,7699
Q14714,8082
Q69YN2,55280
Q9UL63,4289
Q8WXU2,161582
Q9NVR5,55172
P18627,3902
Q969Q5,53917
Q9ULC0,51705
P78368,1455
Q9GZU7,58190
Q9NSB2,3890
Q14532,3882
Q9NZS2,51348
Q92478,9976
Q6ZNI0,140687
Q8IYS5,126014
Q96RR1,56652
Q8TC41,154214
Q96RU8,10221
Q96L93,55614
Q13432,9094
Q8WVQ1,124583
Q5T2W1,5174
Q92887,1244
Q6H8Q1,84448
A0A0C4DGU3,81502
Q92604,9926
Q9BW92,80222
Q16610,1893
Q08380,3959
Q9UKU7,27034
Q7Z6I6,257106
Q8N349,284521
Q15049,23209
Q8WXA8,170572
Q93086,5026
Q9UNW8,29933
Q8IYL9,8477
Q5XKE5,338785
Q96DM3,29919
Q2M1V0,91464
Q9BZR8,79370
Q96DU9,140886
P46721,6579
Q8IY67,125950
Q96M32,122481
Q9NQY0,55909
Q8NGF9,119764
Q6H3X3,353091
Q9NPD7,51299
P98187,11283
Q7Z449,113612
Q14318,23770
Q8N594,84954
Q8TBG4,64850
Q8NGR1,79290
Q86U10,374569
O75747,5288
P58005,143686
Q96PN7,55809
P31358,1043
Q96G75,64777
P45381,443
P17039,90075
P21439,5244
O60391,116444
Q12805,2202
Q9HCX3,57343
O96006,9189
O95859,23554
P25021,3274
Q8N9R8,286205
O75884,10741
Q15527,6835
P48681,10763
Q9H1Y3,23596
Q9HAQ2,64147
Q96LB8,57115
Q96LB9,114771
Q8NGX9,128366
O00423,2009
Q3ZAQ7,203547
Q9UEW3,8685
Q96PL1,117156
Q99542,4327
Q5TAX3,23318
Q9HAH1,80032
Q53FZ2,6296
Q00887,5678
Q96JP9,92211
P25063,100133941
Q9NPA3,58526
Q92748,7069
O95475,4990
P41439,2352
P45973,23468
O00635,10475
Q9H2F9,80323
Q9P225,146754
O76013,8689
Q9UJZ1,30968
Q86YE8,126231
P30953,8387
Q96LT4,142891
Q9BU23,91289
O43286,9334
Q9ULK2,222255
Q4KMQ2,196527
P22105,7148
A1IGU5,389337
P11137,4133
P08582,4241
Q96S94,81669
O94759,7226
Q92523,1375
P0DMM9,445329
P0DMM9,6818
P78367,579
O75503,1203
Q9NWW5,54982
Q8TBX8,79837
P25105,5724
Q9Y458,50945
Q8IX30,222663
Q96A46,81894
Q9NRI5,27185
Q6ZMJ2,286133
Q04671,4948
P80370,8788
Q8NEP9,148254
P78385,3889
Q08378,2802
O76015,8687
Q14165,9761
Q53SF7,22837
Q7Z443,342372
Q9P0L9,9033
P0CJ73,100463482
P0CJ71,100463285
Q9NW61,55111
Q8TB69,162655
Q8N3J2,64863
O76011,100653049
O76011,3885
O43293,1613
Q8TDS5,165140
Q9BUY5,79088
A8MV65,389136
P78524,6764
Q9UJY1,26353
O95050,11185
Q8TF20,170960
P58397,81792
P49908,6414
P05452,7123
Q9GZM5,25844
P51810,4935
Q4G0Z9,157777
O75022,102725035
O75022,107987462
O75022,11025
Q8IWR1,286827
Q6B0B8,220359
A4D2G3,392138
Q8WXG9,84059
Q6XPS3,93492
O15194,10217
Q8TCG5,126129
P31146,11151
Q5VYS8,79670
Q9BXN1,54829
Q6ICB4,150368
P62508,2104
Q0IIM8,54885
Q5JR12,333926
Q9H4Y5,119391
P38567,6677
Q8IZ26,80778
Q99518,2327
P15309,55
Q14964,54734
Q96BM1,122416
Q96PS8,89872
O94778,343
P31949,6282
P59044,171389
Q7RTT5,280658
Q96N66,79143
Q15825,8973
O43765,6449
Q9UHP6,27156
Q14993,1310
O00124,7993
Q8IVL6,10536
Q96F15,55340
Q9NUV9,55303
P83916,10951
Q9UPP1,23133
Q969T9,23558
Q96G27,23559
O75388,2854
Q9Y3B1,51012
Q8NGK6,390037
Q96RD2,255725
O14595,10106
Q9NR82,56479
Q6PCB0,64856
O15547,9127
Q8TAT5,55247
O00559,9166
O43903,2620
Q9Y2L9,23143
Q2KJY2,55083
Q8IV01,91683
Q9ULW5,25837
Q6P6C2,54890
F8WCM5,723961
O94830,23259
Q8NEL9,80821
P10620,4257
O14880,4259
Q06141,5068
Q6UW15,130120
Q8TB61,347734
Q9BR01,25830
Q14159,23514
P48380,5991
Q92949,2302
Q7L099,22902
A5YM69,445328
Q9Y334,80737
P36508,7629
Q8WWU5,6954
Q8NH87,390174
Q7Z417,57532
Q6IQ26,23258
O00270,2853
Q8N628,81472
Q16769,25797
P52737,7695
O15127,10066
Q86X02,30850
Q6PEW1,170261
Q96T53,619373
Q8NGH9,390081
A6NE82,653657
Q01546,51350
Q7KYR7,11120
Q96SQ9,29785
P35408,5734
Q9NW15,55129
Q9UBB4,25814
Q06710,7849
Q9NYJ7,10683
Q9BUM1,92579
Q9BYJ0,83888
O00198,8739
Q96H86,92595
P59646,53828
Q96KN9,219770
Q3KRB8,89839
Q9BWU0,22950
Q9BRQ8,84883
Q9BX74,83941
Q9BX73,83877
Q9H5U6,29063
O60299,9762
O60911,1515
Q9HCX4,57113
Q8TAE7,170850
Q8TBG9,132204
O43759,9145
O60879,1730
Q8TER5,55701
P36575,407
Q99674,10669
Q99675,10668
Q8NI38,84807
Q9Y573,3652
P49447,1534
Q6ZNA5,391059
P55259,2813
O00178,9567
Q0Z7S8,646480
Q99680,2845
O95872,7918
Q8IWF6,201627
Q5IJ48,286204
Q9BQ39,79009
O96018,9546
Q6RI45,254065
Q8IVH2,116113
Q96G97,26580
Q9XRX5,11147
Q9UM44,11148
Q01459,1486
O75629,8804
Q4VXA5,80759
A6NC42,340168
Q587J8,154288
P52954,10660
Q5JV73,84443
Q03933,3298
Q9H9V9,65094
P11117,53
Q9H1A3,51108
O95976,10261
Q96PZ0,54517
Q14142,9830
Q8NGL1,219438
Q13939,881
P35663,1538
Q9P232,5067
Q86XP6,200504
Q96JN2,64753
Q96RD3,390078
Q9NQG6,54471
Q8NFW1,169044
Q5T1M5,23307
Q8IZL9,23552
Q7Z4H9,84792
O75391,9552
Q9NTK1,11067
Q9UBG3,49860
Q9HCC9,57732
Q8NBM8,78991
Q9Y267,9389
Q99735,4258
Q969L2,114569
Q9UGC6,26575
Q8NC26,163071
Q96EP5,26528
Q05215,1961
Q9Y4C4,9258
P56179,1750
Q8N878,79981
C9JPN9,100287205
D6RCP7,100287404
Q8NGZ3,441933
D6R901,100287478
Q1L6U9,692094
Q8IY26,403313
Q9C0B1,79068
P08173,1132
P49773,3094
Q9UJF2,9462
Q8NHB8,402135
Q9P031,29080
Q13615,8897
P0C7M7,341392
Q6ZMT4,80853
Q8TF08,170712
Q96RD6,56666
Q8TE12,4009
Q5JRX3,10531
Q9NVI7,55210
Q99679,2844
Q8N4L2,55529
Q8WTP9,170626
Q96GT9,9502
Q9H2G4,64061
Q96P44,81578
Q8WXH6,142684
Q15059,8019
P51861,1038
Q01850,1039
Q17R60,3617
Q9BSD7,84284
Q8TC76,90362
Q1MSJ5,79848
Q9BXA5,56670
Q9BQ89,83541
O94811,11076
Q8NGI2,390072
Q9NP58,10058
Q13508,419
Q93070,420
Q8NGB4,256148
Q1W6H9,642273
Q9BV79,51102
Q9BZW5,53346
P48304,5968
P05451,5967
Q12794,3373
Q8NDI1,23301
O95727,56253
O75128,23242
Q9BXS0,84570
Q6E213,158835
Q3ZCX4,374900
O95201,7755
Q6NSJ5,80131
Q8IWT6,56262
Q9BX40,149986
P13686,54
Q8NGH7,338751
Q7Z6B0,55297
B4DXR9,654254
O75023,10990
O14628,7748
Q08830,2267
Q12889,5016
Q14525,3884
Q8TEB9,84236
Q8TDN2,169522
O76014,8688
Q8NGK9,390144
Q76KD6,375686
Q17RW2,255631
Q9NRU3,26507
P41225,6658
Q8NG85,391192
Q96RG2,23178
Q8NGA5,126541
Q5VW32,148362
Q6UXV0,389400
Q99988,9518
Q6ZNB7,392636
Q7L5A8,79152
P07498,1448
Q7L1W4,55144
P48378,5990
Q9NY15,23166
Q8NGZ6,343169
Q9Y278,9956
Q9UHE5,9027
Q09019,1762
Q96PQ6,57693
Q9BRA2,84817
O75952,26256
Q5H9T9,84075
Q5TYW1,26149
Q08AN1,90317
Q6SZW1,23098
O15537,6247
Q96RJ0,134864
Q9Y3E5,51651
Q7Z4R8,387263
Q8N126,57863
Q15582,7045
O60784,10043
Q6IF82,403253
Q9UMY1,51406
Q8IWE5,23207
Q6SA08,283629
P31629,3097
Q7Z5L9,359948
P49862,5650
Q8TCJ0,26260
Q9BRF8,55313
Q13351,10661
P35030,5646
Q32P41,57570
Q8TDW0,84230
Q7L1T6,51167
Q9H008,64077
O00391,5768
Q8TBP0,125058
Q7Z698,200734
P78410,11118
Q8NCF5,84901
Q86YV0,64926
Q8N7K0,163059
Q6P9F7,23507
Q8NGN6,390265
Q8NGM9,338662
Q8NGM1,81309
Q96DX8,64108
Q8TAW3,79891
Q8IZU8,92126
Q9Y289,8884
Q13822,5168
Q6JEL2,317719
O95219,8723
Q9H2A9,64377
Q9H8G1,80264
P38432,8161
Q6UWP2,79154
Q86YH2,140883
P59817,129025
O43908,8302
O43427,9158
Q8NG94,81061
Q9H8M2,65980
Q9Y639,27020
Q9NXD2,54893
Q9P1P5,9287
A2RUB1,284071
Q9H6S0,64848
Q2WGN9,128954
Q2UY09,340267
Q8IWV2,152330
P17677,2596
O95372,11313
Q9UKP4,11173
P58182,26529
P14207,2350
Q8IVQ6,340481
P01566,3446
Q6P4Q7,26504
Q9Y5U2,10078
Q8IZC6,85301
Q9BSR8,84272
Q5SRI9,79694
Q9Y3A6,50999
P78382,10559
O94910,22859
Q9NZC3,51573
O43869,26696
Q96K83,25925
A6NL26,219968
Q7Z7G2,339302
Q8NGF1,119695
Q9Y4A9,26539
O95047,79541
Q8NGX8,391112
Q9UDV6,7988
P78414,79192
O76009,3883
P46093,2828
Q92482,360
Q96JY6,64236
O95371,4993
O75339,8483
Q9Y692,10691
Q9UKD1,26205
Q6YHK3,135228
P27539,2657
Q96HJ5,932
Q9NZV7,23619
Q9H9K5,100288413
O94804,6793
P47881,4994
Q8N9W5,352909
Q96I24,8939
Q9H892,54970
Q8NFD2,255239
Q9BQ75,84319
Q7Z553,161357
Q6AZZ1,55128
Q9UGF7,81797
O15438,8714
P15328,2348
O95918,7932
Q9UHG0,51473
Q9BRU2,56849
Q9Y2H2,22876
Q8NH16,26246
Q06732,7582
Q15622,26659
P04921,2995
Q68DY9,400720
Q9GZP7,57191
Q8NH49,390113
Q68CK6,348158
Q6PK81,374928
P10588,2063
Q96DR4,134429
P12104,2169
Q16820,4225
O94761,9401
Q9H5P4,79955
O43435,6899
Q8IYB9,152687
Q9BTN0,79414
A4D1U4,57189
Q8NBF6,23080
Q8IYX0,168417
Q86YT5,284111
A6NIM6,729025
O94988,10144
O43808,10478
Q12798,1068
P16444,1800
P32298,2868
Q8WTR2,142679
Q6PIJ6,81545
O75840,8609
P59510,80070
Q9NXG0,54875
Q9UHQ4,55973
O95620,11062
Q6A162,125115
Q9NQR9,57818
Q8IYT2,55783
Q8N6C5,3547
A6NGQ2,441161
Q14592,10794
Q8NGJ2,390067
Q15612,158131
P58173,26212
P17019,7562
Q9H013,8728
Q9NS62,55901
Q9BQQ7,83597
Q96JC4,90827
Q8NET5,150372
Q9GZX7,57379
P25874,7350
O75342,242
Q8IYI8,126070
Q96NG8,147948
P00918,760
Q2TBE0,143884
Q6NX49,27300
O95822,23417
Q8IZY2,10347
O15034,23504
Q15323,3881
Q9H205,144125
A6NCW0,645836
Q14802,5349
A2RRD8,162967
O94892,9668
P0CJ70,100462983
P0CJ77,100463488
Q6PIU2,57552
Q52M93,92285
P0C1H6,286436
O95718,2103
Q8TCT1,162466
Q9HCG1,90338
Q14671,9698
Q9UKR5,11161
Q9NRJ4,56995
Q92932,5799
Q00G26,440503
Q9H165,53335
Q96S37,116085
Q9NRM0,56606
Q99941,1388
Q8IXH6,58476
Q8NF64,83637
Q9NS18,51022
Q8IV76,139135
Q9UN79,9580
Q93062,11030
Q8NH09,341568
P30939,3355
Q6A163,390792
Q02779,4294
P28069,5449
O75360,5626
Q9Y3L5,57826
Q8NEK5,147694
Q9BQ52,60528
Q9H346,390066
Q96CM3,84881
Q8NET8,162514
Q7Z2F6,124411
Q8IXS2,85478
Q96MC2,92749
Q8NH67,143502
Q8NGC4,26533
Q96IK1,91272
P00995,6690
Q9H1B7,64207
P48060,11010
Q8NGE3,121130
Q8IZC7,94039
P54296,9172
Q96K58,79759
O14787,30000
Q8N8G2,245806
Q7Z2Y5,203447
Q96B67,57561
Q6UW88,255324
P27815,5141
O95715,9547
Q86TD4,6345
Q9NZW4,1834
P0CG30,653689
P23467,5787
P56470,3960
Q8IY21,55601
Q7Z3U7,23041
Q5JWR5,23033
P50583,318
Q8NGN4,219870
Q9BV19,79078
Q9BZP6,27159
Q5VU43,9659
O43548,9333
P45844,9619
Q8WTV0,949
Q14576,1995
Q9Y6L7,7093
P26378,1996
Q99536,10493
O75081,863
Q6ZSS3,285268
Q14849,10948
Q7Z3Y9,353288
A6NHA9,119749
Q6P1J6,151056
Q7Z5J4,10743
O75608,10434
P08758,308
O14804,9038
Q9UKL4,57369
Q96AP7,90952
O43296,9422
Q9C075,25984
Q9Y3C5,26994
Q5M775,92521
Q8N3F8,85377
Q9C030,117854
P59095,147323
B4DS77,729993
Q9H8H3,25840
P0C7Q2,387715
O94779,53942
Q96BR1,100533105
Q96BR1,23678
P06028,2994
Q02094,6005
P62341,51714
Q5T6F0,25853
P43234,1519
A6NI73,353514
Q9UGM1,55584
Q05901,1142
P54219,6570
Q15326,10771
Q0P5N6,339231
Q9UKA8,11123
Q9NTI2,51761
Q00765,7905
O95263,8622
Q5H9S7,80067
O95807,23585
P18577,6006
Q8TE58,170689
Q9NYQ6,9620
Q8IYA6,150468
Q8IYN0,163227
Q96SQ5,84914
O95428,89932
Q8N6Y0,83878
Q96BR6,79862
Q8WZ94,120066
Q8WWR8,129807
Q9H3Q3,64090
P50553,429
Q96EK4,57215
Q9BT49,80764
Q03403,7032
O43506,8748
Q9BS40,56925
Q9UI42,51200
Q9BUD6,10417
Q86X29,51599
Q96RI8,319100
O75467,25799
Q01543,2313
Q6ZNJ1,23218
Q96RE9,91975
Q6NUN9,155061
Q8NFM7,54756
Q8WY91,51078
Q8NHQ8,11228
Q8N108,57708
Q9Y232,9425
Q15911,463
Q9Y6H8,2700
Q7Z2D5,9890
Q9BWK5,78996
Q9P0S2,51241
Q9NXF7,54876
Q9UKP5,11174
P04278,6462
Q9NUQ3,55787
P39210,4358
Q9Y6M5,7779
Q9GZK4,26716
Q96D42,26762
Q969M1,84134
Q8NBX0,51097
Q6UXA7,29113
O14519,8099
Q8NGD0,441670
O75908,8435
Q969R2,23762
P60323,342977
P17017,7561
Q9Y4X0,9949
Q6AW86,388569
Q14520,3026
Q8NEW7,259236
Q8TDI8,117531
Q7L3S4,51333
Q8IWG1,126820
Q96PE6,114026
Q9H6F5,79080
Q8NEB5,84513
Q5VZY2,196051
O14682,8507
Q8WWY6,85509
P55008,199
Q9H3T3,10501
Q9Y2Y8,10394
Q9C0B0,85451
Q9UBI9,51696
P55073,1735
O43520,5205
Q6IFG1,390079
O14581,26333
P04920,6522
Q8TE54,115111
Q9HBA0,59341
P59901,23547
P17035,7576
O00299,1192
Q9BXC0,27198
Q9UMR3,57057
Q9H7X0,79903
Q86YB8,56605
Q8IWW8,137872
Q6P9A3,256051
O95452,10804
Q9GZV3,60482
Q9NVG8,54662
Q14CN2,22802
A8K7I4,1179
Q8NGK4,390036
Q86UQ0,51385
Q6P1R4,64118
O15162,5359
O60733,8398
Q6NUN0,54988
Q9P0S3,94101
Q8N4S9,153562
Q8IZF2,221395
Q9HCU0,57124
Q96D21,23551
Q8ND71,155038
Q9Y2A4,10224
Q7L7V1,55760
Q9C0E8,80856
Q9HAZ2,63976
Q8NGP9,219493
Q01453,5376
P25189,4359
Q9UKJ8,8747
Q6IPR1,144363
Q9UJT1,51174
Q8NGI6,390197
Q96TC7,55177
Q86UQ4,154664
O15156,51043
Q9H5V8,64866
Q8NHB1,26693
Q8N8A2,91526
Q6IFN5,26648
Q96GK7,51011
Q8WXR4,140469
Q6YHU6,63892
Q4G148,283464
Q9NYU2,56886
P0C1S8,494551
P43365,4111
Q6PB30,158511
P05015,3449
P07199,1059
A6NL08,390323
Q9UHD1,26973
O95197,10313
P22732,6518
O76002,26707
Q9UGF6,81696
O60687,27286
O75352,9526
O43895,7512
O15217,2941
P78417,9446
Q9Y6A4,29105
Q86UN2,146760
Q6UXG2,57535
Q969N4,83551
O95497,8876
A8TX70,256076
Q00056,3201
Q8NGF0,340980
Q9Y5P1,79345
Q8NGY9,391190
P01833,5284
Q9H2U2,27068
O00115,1777
Q8NGI3,387748
P55064,362
Q8N302,55109
Q8NGV0,134083
Q7Z7K2,168544
P50479,8572
Q9UDT6,7461
O14498,3671
Q2TA70,1201
P59103,267012
A6NNY8,389856
Q9H172,64137
Q96J66,85320
C9JE40,197135
O75131,8895
P14384,1368
C9JJH3,100287144
Q9UKA9,58155
Q96GE5,90576
Q6FHJ7,6424
Q8TCT8,84888
Q8N2Y8,9853
Q9UBC5,4640
Q8N2G8,84514
Q96R47,135941
Q00888,5672
Q8WUY9,55789
Q6WCQ1,23164
Q8N4P3,374659
Q6P2D0,162239
Q6ZUT9,160518
Q7L3B6,55664
Q717R9,192668
P55197,8028
Q86VZ6,221895
O95013,441308
Q8NH41,81127
Q6PG37,388536
P23469,5791
Q9NVM4,54496
Q8N114,51246
Q8NH59,390061
O76099,26664
Q9UQ72,5680
Q15935,58492
Q86SK9,79966
Q8NH92,219959
Q8NGQ3,219958
A6NND4,341152
Q8NDP4,90594
Q6GPI1,440387
Q96NA8,203062
Q14590,9310
Q96E29,51001
Q9H2B2,6860
Q9ULD5,27153
Q9UJW8,7733
P0C7I0,392188
A6NCW7,645402
Q96HC4,10611
Q5SYC1,134829
Q8TCT7,56928
Q9BWC9,29903
Q9P2R3,51479
O60936,8996
Q9P1Z2,57658
Q9UBK7,11159
Q5XG92,283848
Q96FC9,1663
Q9NUQ9,51571
Q6NT32,221223
Q149M9,284434
Q13046,5676
Q04837,6742
Q8IXS6,445815
P50452,5271
Q8NBN7,112724
Q8NAP1,352954
P30531,6529
P11465,5670
P14555,5320
Q15238,5673
Q8TEK3,84444
Q969X5,57222
P51817,5613
Q6ZR52,284443
Q5D862,388698
P06870,3816
Q12986,4799
Q9HCM4,57669
Q9BVG4,51260
Q14166,23170
Q8NFQ8,163590
Q96MF2,246329
Q8TD23,171392
Q8NGJ5,119682
Q96R69,26682
O75437,9534
Q496H8,123904
Q9Y6M0,10942
Q7Z4K8,80128
Q8NG81,391196
Q8NGP6,219484
Q16557,5671
Q9H7X3,79943
Q86VI1,283849
Q6ZNG0,253639
Q6UX40,84314
Q8NH19,282770
Q0D2K0,348938
Q6NT55,126410
Q9UQ74,440533
Q00889,5675
Q9BZE2,83480
Q7Z2W4,56829
Q9Y691,10242
Q96GM1,64748
Q9H210,120776
Q5VTE6,90806
Q15327,27063
Q8TAX9,55876
Q05DH4,729830
Q8NCC3,23659
Q8IXF9,375318
P30301,4284
A6NI28,143872
Q4FZB7,51111
Q5T280,51490
Q96I27,90589
P27469,50486
Q9NWB6,55082
Q9H7R5,79788
Q96BZ4,122618
Q9H0D2,84215
Q08499,5144
Q8NAU1,252995
Q5VV52,51058
Q5TDP6,51557
Q8NGY3,391114
Q6T4P5,79948
Q9NX47,54708
Q9NZP5,81050
Q8NGE0,121275
Q96R27,26245
Q8NGT1,26248
Q8NGX0,391189
O00160,4542
Q8IUG5,84700
Q6ZW31,85360
Q8WUU5,57798
Q96LW1,117608
P49863,3003
Q8WV24,22822
Q9C0K3,653857
Q8IUN9,10462
A6NET4,403277
A6NMS3,403278
Q8NGR8,138881
P48742,3975
P63302,6415
Q86Y34,222487
Q9Y2E5,23324
O60518,26953
Q9NV72,55762
C9JVI0,100287178
Q8N427,51314
P98182,7752
O75323,2631
Q16819,4224
Q9NYF5,51306
P29074,5775
P10114,5911
A6NNB3,387733
Q9Y6M4,1456
Q9Y5P0,79339
Q9Y561,29967
Q9Y3N9,26692
Q8N300,374969
Q7L8A9,22846
Q9UKF2,11085
P33764,6274
A6NH00,343172
Q9C040,23321
Q03936,168374
Q9NTN9,57715
Q14586,10308
P0DMC3,100506013
Q96GP6,91179
Q96N38,148206
A8MYU2,157855
P49281,4891
Q8WX94,199713
Q7Z403,11322
